"NSRNAME","ecosite","nCell","Classification","Upland","Color","ClassordNum","DEPord","ecosite_Area_Stralberg_20112040_CanESM2","ecosite_Area_perc_Stralberg_20112040_CanESM2","ecosite_Area_Stralberg_20112040_CSIRO","ecosite_Area_perc_Stralberg_20112040_CSIRO","ecosite_Area_Stralberg_20112040_HadGEM2","ecosite_Area_perc_Stralberg_20112040_HadGEM2","ecosite_Area_Stralberg_20412070_CanESM2","ecosite_Area_perc_Stralberg_20412070_CanESM2","ecosite_Area_Stralberg_20412070_CSIRO","ecosite_Area_perc_Stralberg_20412070_CSIRO","ecosite_Area_Stralberg_20412070_HadGEM2","ecosite_Area_perc_Stralberg_20412070_HadGEM2","ecosite_Area_Stralberg_20712100_CanESM2","ecosite_Area_perc_Stralberg_20712100_CanESM2","ecosite_Area_Stralberg_20712100_CSIRO","ecosite_Area_perc_Stralberg_20712100_CSIRO","ecosite_Area_Stralberg_20712100_HadGEM2","ecosite_Area_perc_Stralberg_20712100_HadGEM2","ecosite_Area_ab_veg_fm_c_20112040","ecosite_Area_perc_ab_veg_fm_c_20112040","ecosite_Area_ab_veg_fm_c_20112040_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20112040_CanESM2","ecosite_Area_ab_veg_fm_c_20112040_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20112040_CSIRO","ecosite_Area_ab_veg_fm_c_20112040_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20112040_HadGEM2","ecosite_Area_ab_veg_fm_c_20412070","ecosite_Area_perc_ab_veg_fm_c_20412070","ecosite_Area_ab_veg_fm_c_20412070_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20412070_CanESM2","ecosite_Area_ab_veg_fm_c_20412070_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20412070_CSIRO","ecosite_Area_ab_veg_fm_c_20412070_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20412070_HadGEM2","ecosite_Area_ab_veg_fm_c_20712100","ecosite_Area_perc_ab_veg_fm_c_20712100","ecosite_Area_ab_veg_fm_c_20712100_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20712100_CanESM2","ecosite_Area_ab_veg_fm_c_20712100_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20712100_CSIRO","ecosite_Area_ab_veg_fm_c_20712100_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20712100_HadGEM2","ecosite_Area_ab_veg_fm_uc_20112040","ecosite_Area_perc_ab_veg_fm_uc_20112040","ecosite_Area_ab_veg_fm_uc_20112040_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20112040_CanESM2","ecosite_Area_ab_veg_fm_uc_20112040_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20112040_CSIRO","ecosite_Area_ab_veg_fm_uc_20112040_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20112040_HadGEM2","ecosite_Area_ab_veg_fm_uc_20412070","ecosite_Area_perc_ab_veg_fm_uc_20412070","ecosite_Area_ab_veg_fm_uc_20412070_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20412070_CanESM2","ecosite_Area_ab_veg_fm_uc_20412070_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20412070_CSIRO","ecosite_Area_ab_veg_fm_uc_20412070_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20412070_HadGEM2","ecosite_Area_ab_veg_fm_uc_20712100","ecosite_Area_perc_ab_veg_fm_uc_20712100","ecosite_Area_ab_veg_fm_uc_20712100_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20712100_CanESM2","ecosite_Area_ab_veg_fm_uc_20712100_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20712100_CSIRO","ecosite_Area_ab_veg_fm_uc_20712100_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20712100_HadGEM2","ecosite_Area_baseline","ecosite_Area_perc_baseline"
"Northern Mixedwood",6,1,"Poor-Hygric Black Spruce",0,"#A6AE1F",6,"6_Poor-Hygric Black Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mixedwood",7,14307,"Poor-Hydric Black Spruce / Larch",0,"#666B14",7,"7_Poor-Hydric Black Spruce / Larch",14117.2245074018,12,14118.2245074018,12,14117.2245074018,12,14117.2245074018,12,14117.2245074018,12,13988.5965699023,11.9,13953.6188964775,11.9,13549.5641832469,11.5,13955.6188964775,11.9,14120.003081645,12,14121.003081645,12,14120.003081645,12,14119.003081645,12,14117.2245074018,12,14117.2245074018,12,14117.2245074018,12,14052.347896061,11.9,13996.5368904067,11.9,13993.8737767233,11.9,13898.1225178867,11.8,13982.2965482963,11.9,14117.2245074018,12,14117.2245074018,12,14118.2245074018,12,14117.2245074018,12,14117.2245074018,12,14117.2245074018,12,14117.2245074018,12,13989.5965699023,11.9,13953.6188964775,11.9,13953.6188964775,11.9,13549.5641832469,11.5,13955.6188964775,11.9,14121.003081645,12
"Northern Mixedwood",8,1,"Poor-Hydric Shrub",0,"#593E1F",8,"8_Poor-Hydric Shrub",0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0,0.729267299175262,0
"Northern Mixedwood",9,1,"Medium-Xeric Grassland",1,"#FFFD77",9,"9_Medium-Xeric Grassland",0,0,0,0,0,0,25,0,0,0,53.7411102950573,0,24,0,54.5538145899773,0,26,0,0,0,0,0,0,0,0,0,26,0,25,0,0,0,38.7411102950573,0,30,0,27,0,37,0,26,0,0,0,0,0,0,0,0,0,27,0,25,0,0,0,53.7411102950573,0,26,0,24,0,51.5538145899773,0,26,0,0,0
"Northern Mixedwood",10,3,"Medium-Xeric Aspen Mix",1,"#FFFB00",10,"10_Medium-Xeric Aspen Mix",3,0,3,0,3,0,3,0,7,0,3,0,3,0,3,0,3,0,6,0,7,0,3,0,10,0,3,0,3,0,7,0,3,0,3,0,3,0,4,0,3,0,3,0,3,0,3,0,4,0,3,0,3,0,7,0,3,0,3,0,3,0,3,0,3,0,14,0
"Northern Mixedwood",11,23,"Medium-Xeric Pine",1,"#7D0C0C",11,"11_Medium-Xeric Pine",23,0,24,0,27,0,21,0,22,0,19,0,19,0,19,0,19,0,38,0,36,0,27,0,38,0,20,0,21,0,22,0,21,0,21,0,21,0,22,0,19,0,27,0,23,0,24,0,27,0,20,0,21,0,22,0,19,0,19,0,19,0,19,0,19,0,40,0
"Northern Mixedwood",12,1,"Medium-Xeric Spruce",1,"#698222",12,"12_Medium-Xeric Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mixedwood",13,76,"Medium-Mesic Grassland",1,"#D5FF95",13,"13_Medium-Mesic Grassland",75.5977573990822,0.1,1,0,0,0,2439.45354687492,2.1,0,0,9444.87529656456,8,19417.078736089,16.5,19500.2314409751,16.6,19414.078736089,16.5,4,0,44.5977573990822,0,1,0,0,0,2485.52977421853,2.1,2186.3250869948,1.9,0,0,6966.94548522043,5.9,14065.2538404623,12,12471.1363840383,10.6,6284.12898151124,5.3,16555.3278890649,14.1,7,0,73.5977573990822,0.1,1,0,0,0,2950.24532038788,2.5,2439.45354687492,2.1,0,0,9441.40927121208,8,19321.1189871708,16.4,19345.078736089,16.4,17980.6675877634,15.3,19174.9311030878,16.3,0,0
"Northern Mixedwood",14,748,"Medium-Mesic Aspen",1,"#B1FF38",14,"14_Medium-Mesic Aspen",711.52120549816,0.6,0,0,600.108822825154,0.5,7928.12543633729,6.7,19094.2035332522,16.2,383.823103542556,0.3,441.763270994765,0.4,652.334033843246,0.6,441.763270994765,0.4,55.0758340805769,0,471.505353956483,0.4,0,0,141.730154942372,0.1,5630.65687747643,4.8,5513.90034226017,4.7,13390.6676700229,11.4,90.7131415382028,0.1,2994.53881662062,2.5,4620.8623249701,3.9,10163.100534407,8.6,132.717278705561,0.1,197.237377760721,0.2,550.337948942346,0.5,0,0,590.108822825154,0.5,9258.21801842193,7.9,7633.70099263095,6.5,18437.6671073779,15.7,378.671107079019,0.3,461.6272411627,0.4,441.763270994765,0.4,2122.89875364688,1.8,415.298167472822,0.4,0,0
"Northern Mixedwood",15,16,"Medium-Mesic Aspen Mix",1,"#9EFF0C",15,"15_Medium-Mesic Aspen Mix",14.5533436238766,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.77525612711906,0,0,0,1,0,1.24885532259941,0,5.22986683249474,0,0,0,0,0,0,0,1,0,0,0,0,0,2.77808749675751,0,10.3234767913818,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"Northern Mixedwood",16,1,"Medium-Mesic Pine",1,"#0B7401",16,"16_Medium-Mesic Pine",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mixedwood",17,288,"Medium-Mesic Pine Mix",1,"#0B7401",17,"17_Medium-Mesic Pine Mix",285.38010745123,0.2,388.36199702695,0.3,262.889135558158,0.2,257.860252548009,0.2,229.889135558158,0.2,229.889135558158,0.2,229.889135558158,0.2,229.889135558158,0.2,229.889135558158,0.2,3282.36102257343,2.8,3787.08129218826,3.2,3206.65887602465,2.7,2984.45456491795,2.5,786.689427620266,0.7,714.823633380467,0.6,1104.09267549822,0.9,604.681184561923,0.5,390.663644695655,0.3,248.666375953704,0.2,658.015365654603,0.6,365.650630244985,0.3,426.860223520547,0.4,740.161566216499,0.6,554.477468896657,0.5,643.606187174795,0.5,245.87476201728,0.2,264.860252548009,0.2,240.889135558158,0.2,237.889135558158,0.2,229.889135558158,0.2,229.889135558158,0.2,230.889135558158,0.2,237.889135558158,0.2,6272.22796055733,5.3
"Northern Mixedwood",18,1783,"Medium-Mesic White Spruce",1,"#085401",18,"18_Medium-Mesic White Spruce",1757.85696338821,1.5,328.079093482404,0.3,1,0,1343.21143474476,1.1,634.896945974746,0.5,0,0,1,0,0,0,1,0,261.895902554505,0.2,1027.2252018759,0.9,318.313351538091,0.3,2.83434629440308,0,56.4391038991744,0,192.739240881521,0.2,157.771421146361,0.1,1,0,137.992101911455,0.1,1063.00243434915,0.9,25,0,1,0,259.214081339829,0.2,1512.70099858782,1.3,309.99151169887,0.3,0,0,445.909013571334,0.4,854.72092342237,0.7,629.463310799518,0.5,0,0,1,0,2,0,0,0,1,0,3.83434629440308,0
"Northern Mixedwood",19,2,"Medium-Hygric Grassland",0,"#99FF89",19,"19_Medium-Hygric Grassland",2,0,0,0,0,0,2,0,0,0,1102.78710378776,0.9,706.59078329317,0.6,816.451662909691,0.7,705.715025479716,0.6,0,0,0,0,0,0,0,0,21,0,2,0,0,0,502.007193249417,0.4,441.911538410699,0.4,347.676320367536,0.3,383.952609002357,0.3,544.343756560935,0.5,0,0,2,0,0,0,0,0,24.1837372332811,0,2,0,0,0,1100.78710378776,0.9,704.59078329317,0.6,705.59078329317,0.6,811.451662909691,0.7,696.715025479716,0.6,0,0
"Northern Mixedwood",20,3789,"Medium-Hygric Poplar Mix",0,"#14C800",20,"20_Medium-Hygric Poplar Mix",3590.80287737343,3.1,3497.41190212699,3,3493.09465679447,3,3986.43536469656,3.4,5040.00281015596,4.3,3157.1830971685,2.7,2940.14612920731,2.5,2950.68193317572,2.5,2940.14612920731,2.5,3313.55965569559,2.8,3431.55082519017,2.9,3339.18474665228,2.8,3316.02093984875,2.8,4021.73148813787,3.4,3835.47658946891,3.3,4716.31865454572,4,3160.29068238581,2.7,3106.4434755858,2.6,3249.75184139828,2.8,3449.70107479695,2.9,2988.55156500302,2.5,3469.49958307775,2.9,3537.72394201103,3,3457.41242122384,2.9,3470.40767738144,3,4223.46164448139,3.6,3982.5885494085,3.4,4995.11778407357,4.2,3154.54507301718,2.7,2940.14612920731,2.5,2940.14612920731,2.5,2969.68193317572,2.5,2940.14612920731,2.5,3171.45089507512,2.7
"Northern Mixedwood",21,1955,"Medium-Hygric Spruce Mix",0,"#3CBC2F",21,"21_Medium-Hygric Spruce Mix",1862.5074548517,1.6,1850.32378207548,1.6,1821.12272562301,1.5,1833.15736785932,1.6,1861.10303093708,1.6,1820.15736785932,1.5,1820.15736785932,1.5,1820.15736785932,1.5,1820.15736785932,1.5,1883.47157836361,1.6,1880.24206777597,1.6,1892.39205027028,1.6,1878.36341907485,1.6,1861.15736785932,1.6,1854.15736785932,1.6,1874.35556860483,1.6,1840.25416356726,1.6,1827.59108531876,1.6,1821.15736785932,1.5,1842.5789653401,1.6,1824.00418314739,1.6,1834.51867756649,1.6,1860.59684232814,1.6,1854.64410446985,1.6,1824.18301339662,1.6,1836.15736785932,1.6,1834.00418314739,1.6,1860.86914624489,1.6,1820.15736785932,1.5,1820.15736785932,1.5,1820.15736785932,1.5,1820.15736785932,1.5,1820.15736785932,1.5,1917.9011804753,1.6
"Northern Mixedwood",22,4209,"Medium-Hygric Black Spruce Mix",0,"#39AE2C",22,"22_Medium-Hygric Black Spruce Mix",4111.68019753688,3.5,4139.00386714929,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4223.86634589516,3.6,4214.19763679587,3.6,4227.16275442921,3.6,4208.51322103076,3.6,4156.74217212729,3.5,4141.63897276454,3.5,4162.51634648669,3.5,4153.16109457606,3.5,4121.36717694991,3.5,4110.68019753688,3.5,4146.36717694991,3.5,4114.80089440935,3.5,4135.04633545869,3.5,4158.66974542284,3.5,4169.68302565807,3.5,4133.30688917631,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4110.68019753688,3.5,4289.54550440394,3.6
"Northern Mixedwood",25,9,"Medium-Hydric Shrub (Poor Fen)",0,"#9EB373",25,"25_Medium-Hydric Shrub (Poor Fen)",9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
"Northern Mixedwood",26,11915,"Medium-Hydric Black Spruce Fen (Poor Fen)",0,"#75AC00",26,"26_Medium-Hydric Black Spruce Fen (Poor Fen)",11668.1660139912,9.9,11668.1660139912,9.9,11668.1660139912,9.9,11666.1660139912,9.9,11667.1660139912,9.9,11622.5369244495,9.9,11447.6970564022,9.7,11446.6970564022,9.7,11448.5728142157,9.7,11673.1660139912,9.9,11665.1660139912,9.9,11672.1660139912,9.9,11673.1660139912,9.9,11674.1660139912,9.9,11671.1660139912,9.9,11668.1660139912,9.9,11653.1660139912,9.9,11604.1265692922,9.9,11604.1415087038,9.9,11612.8411164197,9.9,11589.997831634,9.9,11667.1660139912,9.9,11667.1660139912,9.9,11667.1660139912,9.9,11664.1660139912,9.9,11667.1660139912,9.9,11666.1660139912,9.9,11667.1660139912,9.9,11623.5369244495,9.9,11447.6970564022,9.7,11447.6970564022,9.7,11446.6970564022,9.7,11456.5728142157,9.7,11666.1660139912,9.9
"Northern Mixedwood",27,1,"Rich-Mesic Grassland",1,"#AFFFA3",27,"27_Rich-Mesic Grassland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mixedwood",28,1,"Rich-Hygric Shrubland",0,"#99FF89",28,"28_Rich-Hygric Shrubland",0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0
"Northern Mixedwood",29,19,"Rich-Hygric Poplar",0,"#00C89E",29,"29_Rich-Hygric Poplar",12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0,12.5679519083351,0
"Northern Mixedwood",30,1,"Rich-Hygric Lodgepole Pine",0,"#00B991",30,"30_Rich-Hygric Lodgepole Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mixedwood",31,1,"Rich-Hygric Spruce",0,"#0E995F",31,"31_Rich-Hygric Spruce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mixedwood",32,1280,"Rich-Hydric Grass Fen",0,"#9FFFD7",32,"32_Rich-Hydric Grass Fen",1269.37910151447,1.1,1269.37910151447,1.1,1269.37910151447,1.1,1269.37910151447,1.1,1269.37910151447,1.1,1353.33153545822,1.2,1841.44432069326,1.6,2464.60429102147,2.1,1845.44432069326,1.6,1277.37910151447,1.1,1276.37910151447,1.1,1276.37910151447,1.1,1277.37910151447,1.1,1272.37910151447,1.1,1270.37910151447,1.1,1270.37910151447,1.1,1307.37910151447,1.1,1757.88099807466,1.5,1701.69833099807,1.4,1976.89581942523,1.7,1773.26540940965,1.5,1269.37910151447,1.1,1269.37910151447,1.1,1269.37910151447,1.1,1270.37910151447,1.1,1269.37910151447,1.1,1269.37910151447,1.1,1269.37910151447,1.1,1353.33153545822,1.2,1845.44432069326,1.6,1841.44432069326,1.6,2440.60429102147,2.1,1845.44432069326,1.6,1285.37910151447,1.1
"Northern Mixedwood",33,18450,"Rich-Hydric Shrub Fen",0,"#2DFFA7",33,"33_Rich-Hydric Shrub Fen",18346.9524160976,15.6,18242.9524160976,15.5,18220.9524160976,15.5,18339.9524160976,15.6,18364.1035687829,15.6,18095.1771757509,15.4,17010.6946420426,14.5,16997.9194016958,14.4,17010.6946420426,14.5,17965.9961083288,15.3,17972.3805196638,15.3,18015.9961083288,15.3,17888.0949790831,15.2,18314.9198315496,15.6,18327.9524160976,15.6,18318.9198315496,15.6,18108.9198315496,15.4,17253.5119749661,14.7,17279.6946420426,14.7,17535.4031136389,14.9,17153.3523232843,14.6,18293.9524160976,15.6,18317.9198315496,15.6,18232.9524160976,15.5,18214.9524160976,15.5,18340.9524160976,15.6,18340.9524160976,15.6,18363.1035687829,15.6,18096.1771757509,15.4,17011.6946420426,14.5,17011.6946420426,14.5,17025.9194016958,14.5,17011.6946420426,14.5,17476.4793904181,14.9
"Northern Mixedwood",34,14549,"Rich-Hydric Black Spruce",0,"#0C5437",34,"34_Rich-Hydric Black Spruce",14523.7066895947,12.3,14623.7066895947,12.4,14648.7066895947,12.5,14511.7066895947,12.3,14497.7392741427,12.3,14671.4819299415,12.5,14493.9606998995,12.3,14493.9606998995,12.3,14493.9606998995,12.3,14896.8844231203,12.7,14893.5000117854,12.7,14854.8844231203,12.6,14971.7855523661,12.7,14532.7392741427,12.4,14522.7066895947,12.3,14538.7392741427,12.4,14683.9606998995,12.5,14507.7066895947,12.3,14502.7066895947,12.3,14516.7392741427,12.3,14517.4819299415,12.3,14571.7066895947,12.4,14555.7392741427,12.4,14632.7066895947,12.4,14652.7066895947,12.5,14510.7066895947,12.3,14511.7066895947,12.3,14499.7392741427,12.3,14671.4819299415,12.5,14493.9606998995,12.3,14493.9606998995,12.3,14494.9606998995,12.3,14493.9606998995,12.3,15366.4011410311,13.1
"Northern Mixedwood",37,1,"Very Rich-Hydric Marsh",0,"#AEEDFF",37,"37_Very Rich-Hydric Marsh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mixedwood",39,5512,"Lake",0,"#3649F9",39,"39_Lake",5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6,5439.0672625615,4.6
"Northern Mixedwood",41,1,"Agriculture",0,"#AB9F95",41,"41_Agriculture",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Northern Mixedwood",42,24,"Urban",0,"#373737",42,"42_Urban",22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0,22.4807168841362,0
"Northern Mixedwood",43,326,"Other Non-Fuel",0,"#ACAC96",43,"43_Other Non-Fuel",319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3,319.891305674333,0.3
"Northern Mixedwood",50,18837,"Medium-Mesic Aspen Boreal Mixedwood",1,"#26FE00",15.5,"15.5_Medium-Mesic Aspen Boreal Mixedwood",18595.0020306252,15.8,20722.4703174764,17.6,20566.9134496025,17.5,9470.2607374808,8.1,1586.10858956785,1.3,11386.3238723205,9.7,1581.10858956785,1.3,1580.10858956785,1.3,1581.10858956785,1.3,17837.5786487773,15.2,16104.7265464389,13.7,17913.939180423,15.2,18310.8923418311,15.6,12514.3539800807,10.6,12826.8932376363,10.9,6883.56643768544,5.9,13778.5715966652,11.7,4013.97183822802,3.4,3200.4372914627,2.7,4525.5074428156,3.8,4568.97972542446,3.9,20547.8216378679,17.5,18553.7896600487,15.8,20575.4424273903,17.5,20203.1963979858,17.2,8575.16402494923,7.3,10246.1756925095,8.7,2235.07865061742,1.9,11386.9418941365,9.7,1657.20436831811,1.4,1652.10858956785,1.4,1628.10772297592,1.4,1837.721326091,1.6,15162.8491011341,12.9
"Peace-Athabasca Delta",1,1,"Poor-Xeric Grassland",1,"#FFF0C6",1,"1_Poor-Xeric Grassland",0,0,0,0,0,0,49.119936985443,0.2,0,0,87.0308310823457,0.4,126.843570854357,0.6,128.071908708504,0.6,126.654557969263,0.6,0,0,0,0,0,0,0,0,9.76061481842771,0,16.9407405804222,0.1,0,0,25.5325367308687,0.1,38.2330855819882,0.2,56.620788997111,0.3,5.42182848649099,0,71.4121237942891,0.3,0,0,0,0,0,0,0,0,25.7777672446236,0.1,31.2323079350308,0.1,0,0,74.129688534973,0.3,116.37527007035,0.5,126.841000673669,0.6,109.244462475154,0.5,116.174868110409,0.5,0,0
"Peace-Athabasca Delta",2,263,"Poor-Xeric Jack Pine",1,"#FF9E56",2,"2_Poor-Xeric Jack Pine",128.071908708504,0.6,128.071908708504,0.6,128.071908708504,0.6,78.9519717230605,0.4,128.071908708504,0.6,21.8198348766919,0.1,0,0,0,0,0,0,128.071908708504,0.6,128.071908708504,0.6,128.071908708504,0.6,128.071908708504,0.6,117.484321576851,0.5,111.131168128081,0.5,128.071908708504,0.6,91.0614829129354,0.4,88.6634214686956,0.4,71.4511197113925,0.3,122.650080222013,0.6,48.4530031848726,0.2,128.071908708504,0.6,128.071908708504,0.6,128.071908708504,0.6,128.071908708504,0.6,100.106139115934,0.5,96.8396007734727,0.4,128.071908708504,0.6,33.7209774240646,0.2,10.4683007840067,0,0.00257018068805337,0,18.8274462333493,0.1,10.4796898588538,0,128.071908708504,0.6
